agent,eval,depth,score
ExpectimaxAgent,empty_heuristic,1,7208
ExpectimaxAgent,empty_heuristic,1,7876
ExpectimaxAgent,empty_heuristic,1,12036
ExpectimaxAgent,empty_heuristic,1,5424
ExpectimaxAgent,empty_heuristic,1,5904
ExpectimaxAgent,empty_heuristic,1,7044
ExpectimaxAgent,empty_heuristic,1,3224
ExpectimaxAgent,empty_heuristic,1,1628
ExpectimaxAgent,empty_heuristic,1,3320
ExpectimaxAgent,empty_heuristic,1,3344
ExpectimaxAgent,empty_heuristic,1,6832
ExpectimaxAgent,empty_heuristic,1,3364
ExpectimaxAgent,empty_heuristic,1,6452
ExpectimaxAgent,empty_heuristic,1,6372
ExpectimaxAgent,empty_heuristic,1,3068
ExpectimaxAgent,empty_heuristic,1,4776
ExpectimaxAgent,empty_heuristic,1,2748
ExpectimaxAgent,empty_heuristic,1,7468
ExpectimaxAgent,empty_heuristic,1,14412
ExpectimaxAgent,empty_heuristic,1,3024
ExpectimaxAgent,empty_heuristic,1,6496
ExpectimaxAgent,empty_heuristic,1,14108
ExpectimaxAgent,empty_heuristic,1,3132
ExpectimaxAgent,empty_heuristic,1,5412
ExpectimaxAgent,empty_heuristic,1,7756
ExpectimaxAgent,empty_heuristic,1,6612
ExpectimaxAgent,empty_heuristic,1,3376
ExpectimaxAgent,empty_heuristic,1,7092
ExpectimaxAgent,empty_heuristic,1,1928
ExpectimaxAgent,empty_heuristic,1,7164
ExpectimaxAgent,empty_heuristic,1,7096
ExpectimaxAgent,empty_heuristic,1,3192
ExpectimaxAgent,empty_heuristic,1,7264
ExpectimaxAgent,empty_heuristic,1,12400
ExpectimaxAgent,empty_heuristic,1,12080
ExpectimaxAgent,empty_heuristic,1,6348
ExpectimaxAgent,empty_heuristic,1,3788
ExpectimaxAgent,empty_heuristic,1,7092
ExpectimaxAgent,empty_heuristic,1,5428
ExpectimaxAgent,empty_heuristic,1,7144
ExpectimaxAgent,empty_heuristic,1,7312
ExpectimaxAgent,empty_heuristic,1,5432
ExpectimaxAgent,empty_heuristic,1,6724
ExpectimaxAgent,empty_heuristic,1,5132
ExpectimaxAgent,empty_heuristic,1,12216
ExpectimaxAgent,empty_heuristic,1,6300
ExpectimaxAgent,empty_heuristic,1,6840
ExpectimaxAgent,empty_heuristic,1,3288
ExpectimaxAgent,empty_heuristic,1,1348
ExpectimaxAgent,empty_heuristic,1,12344
ExpectimaxAgent,empty_heuristic,1,7104
ExpectimaxAgent,empty_heuristic,1,6356
ExpectimaxAgent,empty_heuristic,1,10352
ExpectimaxAgent,empty_heuristic,1,4192
ExpectimaxAgent,empty_heuristic,1,6668
ExpectimaxAgent,empty_heuristic,1,10744
ExpectimaxAgent,empty_heuristic,1,2436
ExpectimaxAgent,empty_heuristic,1,3060
ExpectimaxAgent,empty_heuristic,1,3204
ExpectimaxAgent,empty_heuristic,1,16164
ExpectimaxAgent,empty_heuristic,1,6724
ExpectimaxAgent,empty_heuristic,1,5628
ExpectimaxAgent,empty_heuristic,1,6456
ExpectimaxAgent,empty_heuristic,1,3784
ExpectimaxAgent,empty_heuristic,1,6860
ExpectimaxAgent,empty_heuristic,2,7320
ExpectimaxAgent,empty_heuristic,2,3892
ExpectimaxAgent,empty_heuristic,2,3340
ExpectimaxAgent,empty_heuristic,2,2632
ExpectimaxAgent,empty_heuristic,2,7092
ExpectimaxAgent,empty_heuristic,2,7072
ExpectimaxAgent,empty_heuristic,2,6440
ExpectimaxAgent,empty_heuristic,2,10372
ExpectimaxAgent,empty_heuristic,2,6500
ExpectimaxAgent,empty_heuristic,2,6612
ExpectimaxAgent,empty_heuristic,2,3172
ExpectimaxAgent,empty_heuristic,2,3300
ExpectimaxAgent,empty_heuristic,2,7128
ExpectimaxAgent,empty_heuristic,2,6712
ExpectimaxAgent,empty_heuristic,2,3032
ExpectimaxAgent,empty_heuristic,2,6952
ExpectimaxAgent,empty_heuristic,2,6664
ExpectimaxAgent,empty_heuristic,2,3032
ExpectimaxAgent,empty_heuristic,2,4912
ExpectimaxAgent,empty_heuristic,2,7160
ExpectimaxAgent,empty_heuristic,2,7084
ExpectimaxAgent,empty_heuristic,2,5732
ExpectimaxAgent,empty_heuristic,2,6492
ExpectimaxAgent,empty_heuristic,2,7072
ExpectimaxAgent,empty_heuristic,2,12032
ExpectimaxAgent,empty_heuristic,2,5080
ExpectimaxAgent,empty_heuristic,2,6420
ExpectimaxAgent,empty_heuristic,2,5296
ExpectimaxAgent,empty_heuristic,2,16040
ExpectimaxAgent,empty_heuristic,2,7104
ExpectimaxAgent,empty_heuristic,2,4996
ExpectimaxAgent,empty_heuristic,2,12728
ExpectimaxAgent,empty_heuristic,2,6860
ExpectimaxAgent,empty_heuristic,2,6436
ExpectimaxAgent,empty_heuristic,2,7300
ExpectimaxAgent,empty_heuristic,2,5312
ExpectimaxAgent,empty_heuristic,2,7136
ExpectimaxAgent,empty_heuristic,2,11396
ExpectimaxAgent,empty_heuristic,2,8076
ExpectimaxAgent,empty_heuristic,2,5424
ExpectimaxAgent,empty_heuristic,2,5344
ExpectimaxAgent,empty_heuristic,2,3156
ExpectimaxAgent,empty_heuristic,2,3492
ExpectimaxAgent,empty_heuristic,2,7056
ExpectimaxAgent,empty_heuristic,2,3156
ExpectimaxAgent,empty_heuristic,2,5524
ExpectimaxAgent,empty_heuristic,2,2992
ExpectimaxAgent,empty_heuristic,2,7180
ExpectimaxAgent,empty_heuristic,2,6148
ExpectimaxAgent,empty_heuristic,2,12384
ExpectimaxAgent,empty_heuristic,2,10776
ExpectimaxAgent,empty_heuristic,2,3424
ExpectimaxAgent,empty_heuristic,2,11972
ExpectimaxAgent,empty_heuristic,2,5384
ExpectimaxAgent,empty_heuristic,2,6768
ExpectimaxAgent,empty_heuristic,2,11848
ExpectimaxAgent,empty_heuristic,2,7664
ExpectimaxAgent,empty_heuristic,2,5860
ExpectimaxAgent,empty_heuristic,2,12480
ExpectimaxAgent,empty_heuristic,2,4756
ExpectimaxAgent,empty_heuristic,2,7060
ExpectimaxAgent,empty_heuristic,2,14440
ExpectimaxAgent,empty_heuristic,2,7616
ExpectimaxAgent,empty_heuristic,2,3236
ExpectimaxAgent,empty_heuristic,2,5832
ExpectimaxAgent,empty_heuristic,2,7036
ExpectimaxAgent,empty_heuristic,2,6332
ExpectimaxAgent,empty_heuristic,2,13636
ExpectimaxAgent,empty_heuristic,2,3208
ExpectimaxAgent,empty_heuristic,2,2356
ExpectimaxAgent,empty_heuristic,2,2420
ExpectimaxAgent,empty_heuristic,2,10508
ExpectimaxAgent,empty_heuristic,2,3252
ExpectimaxAgent,empty_heuristic,2,12644
ExpectimaxAgent,empty_heuristic,2,7108
ExpectimaxAgent,empty_heuristic,2,3192
ExpectimaxAgent,empty_heuristic,2,1504
ExpectimaxAgent,empty_heuristic,2,5344
ExpectimaxAgent,empty_heuristic,2,3924
ExpectimaxAgent,empty_heuristic,2,7352
ExpectimaxAgent,empty_heuristic,2,6668
ExpectimaxAgent,empty_heuristic,2,7028
ExpectimaxAgent,empty_heuristic,2,3220
ExpectimaxAgent,empty_heuristic,2,7188
ExpectimaxAgent,empty_heuristic,2,12376
ExpectimaxAgent,empty_heuristic,2,3108
ExpectimaxAgent,empty_heuristic,2,11796
ExpectimaxAgent,empty_heuristic,2,12076
ExpectimaxAgent,empty_heuristic,2,10052
ExpectimaxAgent,empty_heuristic,2,5336
ExpectimaxAgent,empty_heuristic,2,5464
ExpectimaxAgent,empty_heuristic,2,3796
ExpectimaxAgent,empty_heuristic,2,2528
ExpectimaxAgent,empty_heuristic,2,3196
ExpectimaxAgent,empty_heuristic,2,6688
ExpectimaxAgent,empty_heuristic,2,7116
ExpectimaxAgent,empty_heuristic,2,6980
ExpectimaxAgent,empty_heuristic,2,3368
ExpectimaxAgent,empty_heuristic,2,5616
ExpectimaxAgent,empty_heuristic,2,4072
ExpectimaxAgent,empty_heuristic,3,1452
ExpectimaxAgent,empty_heuristic,3,4612
ExpectimaxAgent,empty_heuristic,3,12332
ExpectimaxAgent,empty_heuristic,3,3144
ExpectimaxAgent,empty_heuristic,3,6436
ExpectimaxAgent,empty_heuristic,3,5028
ExpectimaxAgent,empty_heuristic,3,5452
ExpectimaxAgent,empty_heuristic,3,6192
ExpectimaxAgent,empty_heuristic,3,11172
ExpectimaxAgent,empty_heuristic,3,12172
ExpectimaxAgent,empty_heuristic,3,11476
ExpectimaxAgent,empty_heuristic,3,7108
ExpectimaxAgent,empty_heuristic,3,7032
ExpectimaxAgent,empty_heuristic,3,3304
ExpectimaxAgent,empty_heuristic,3,7024
ExpectimaxAgent,empty_heuristic,3,7212
ExpectimaxAgent,empty_heuristic,3,3608
ExpectimaxAgent,empty_heuristic,3,5456
ExpectimaxAgent,empty_heuristic,3,3384
ExpectimaxAgent,empty_heuristic,3,7000
ExpectimaxAgent,empty_heuristic,3,7492
ExpectimaxAgent,empty_heuristic,3,7072
ExpectimaxAgent,empty_heuristic,3,12132
ExpectimaxAgent,empty_heuristic,3,14056
ExpectimaxAgent,empty_heuristic,3,7152
ExpectimaxAgent,empty_heuristic,3,5328
ExpectimaxAgent,empty_heuristic,3,3144
ExpectimaxAgent,empty_heuristic,3,5512
ExpectimaxAgent,empty_heuristic,3,7068
ExpectimaxAgent,empty_heuristic,3,5616
ExpectimaxAgent,empty_heuristic,3,7092
ExpectimaxAgent,empty_heuristic,3,13568
ExpectimaxAgent,empty_heuristic,3,6752
ExpectimaxAgent,empty_heuristic,3,3096
ExpectimaxAgent,empty_heuristic,3,15064
ExpectimaxAgent,empty_heuristic,3,6736
ExpectimaxAgent,empty_heuristic,3,12188
ExpectimaxAgent,empty_heuristic,3,16184
ExpectimaxAgent,empty_heuristic,3,6464
ExpectimaxAgent,empty_heuristic,3,2744
ExpectimaxAgent,empty_heuristic,3,14332
ExpectimaxAgent,empty_heuristic,3,6200
ExpectimaxAgent,empty_heuristic,3,11572
ExpectimaxAgent,empty_heuristic,3,5696
ExpectimaxAgent,empty_heuristic,3,14660
ExpectimaxAgent,empty_heuristic,3,9804
ExpectimaxAgent,empty_heuristic,3,12216
ExpectimaxAgent,empty_heuristic,3,7060
ExpectimaxAgent,empty_heuristic,3,5612
ExpectimaxAgent,empty_heuristic,3,7188
ExpectimaxAgent,empty_heuristic,3,7104
ExpectimaxAgent,empty_heuristic,3,6832
ExpectimaxAgent,empty_heuristic,3,12164
ExpectimaxAgent,empty_heuristic,3,7204
ExpectimaxAgent,empty_heuristic,3,7000
ExpectimaxAgent,empty_heuristic,3,3144
ExpectimaxAgent,empty_heuristic,3,3088
ExpectimaxAgent,empty_heuristic,3,10416
ExpectimaxAgent,empty_heuristic,3,3512
ExpectimaxAgent,empty_heuristic,3,12432
ExpectimaxAgent,empty_heuristic,3,6748
ExpectimaxAgent,empty_heuristic,3,16036
ExpectimaxAgent,empty_heuristic,3,6756
ExpectimaxAgent,empty_heuristic,3,15064
ExpectimaxAgent,empty_heuristic,3,6876
ExpectimaxAgent,empty_heuristic,3,6816
ExpectimaxAgent,empty_heuristic,3,5088
ExpectimaxAgent,empty_heuristic,3,7044
ExpectimaxAgent,empty_heuristic,3,12872
ExpectimaxAgent,empty_heuristic,3,12536
ExpectimaxAgent,empty_heuristic,3,3072
ExpectimaxAgent,empty_heuristic,3,10608
ExpectimaxAgent,empty_heuristic,3,3048
ExpectimaxAgent,empty_heuristic,3,6304
ExpectimaxAgent,empty_heuristic,3,6816
ExpectimaxAgent,empty_heuristic,3,7444
ExpectimaxAgent,empty_heuristic,3,3304
ExpectimaxAgent,empty_heuristic,3,6472
ExpectimaxAgent,empty_heuristic,3,3164
ExpectimaxAgent,empty_heuristic,3,7076
ExpectimaxAgent,empty_heuristic,3,15804
ExpectimaxAgent,empty_heuristic,3,5356
ExpectimaxAgent,empty_heuristic,3,7192
ExpectimaxAgent,empty_heuristic,3,12072
ExpectimaxAgent,empty_heuristic,3,12032
ExpectimaxAgent,empty_heuristic,3,5420
ExpectimaxAgent,empty_heuristic,3,3148
ExpectimaxAgent,empty_heuristic,3,10288
ExpectimaxAgent,empty_heuristic,3,7040
ExpectimaxAgent,empty_heuristic,3,7248
ExpectimaxAgent,empty_heuristic,3,3176
ExpectimaxAgent,empty_heuristic,3,12172
ExpectimaxAgent,empty_heuristic,3,7132
ExpectimaxAgent,empty_heuristic,3,7600
ExpectimaxAgent,empty_heuristic,3,10632
ExpectimaxAgent,empty_heuristic,3,15836
ExpectimaxAgent,empty_heuristic,3,5940
ExpectimaxAgent,empty_heuristic,3,7328
ExpectimaxAgent,empty_heuristic,3,1744
ExpectimaxAgent,empty_heuristic,3,10436
ExpectimaxAgent,unique_heuristic,1,188
ExpectimaxAgent,unique_heuristic,1,116
ExpectimaxAgent,unique_heuristic,1,96
ExpectimaxAgent,unique_heuristic,1,44
ExpectimaxAgent,unique_heuristic,1,296
ExpectimaxAgent,unique_heuristic,1,88
ExpectimaxAgent,unique_heuristic,1,304
ExpectimaxAgent,unique_heuristic,1,124
ExpectimaxAgent,unique_heuristic,1,120
ExpectimaxAgent,unique_heuristic,1,44
ExpectimaxAgent,unique_heuristic,1,116
ExpectimaxAgent,unique_heuristic,1,252
ExpectimaxAgent,unique_heuristic,1,84
ExpectimaxAgent,unique_heuristic,1,80
ExpectimaxAgent,unique_heuristic,1,288
ExpectimaxAgent,unique_heuristic,1,308
ExpectimaxAgent,unique_heuristic,1,288
ExpectimaxAgent,unique_heuristic,1,80
ExpectimaxAgent,unique_heuristic,1,260
ExpectimaxAgent,unique_heuristic,1,80
ExpectimaxAgent,unique_heuristic,1,268
ExpectimaxAgent,unique_heuristic,1,256
ExpectimaxAgent,unique_heuristic,1,204
ExpectimaxAgent,unique_heuristic,1,148
ExpectimaxAgent,unique_heuristic,1,520
ExpectimaxAgent,unique_heuristic,1,196
ExpectimaxAgent,unique_heuristic,1,192
ExpectimaxAgent,unique_heuristic,1,188
ExpectimaxAgent,unique_heuristic,1,344
ExpectimaxAgent,unique_heuristic,1,212
ExpectimaxAgent,unique_heuristic,1,236
ExpectimaxAgent,unique_heuristic,1,92
ExpectimaxAgent,unique_heuristic,1,220
ExpectimaxAgent,unique_heuristic,1,132
ExpectimaxAgent,unique_heuristic,1,204
ExpectimaxAgent,unique_heuristic,1,280
ExpectimaxAgent,unique_heuristic,1,84
ExpectimaxAgent,unique_heuristic,1,188
ExpectimaxAgent,unique_heuristic,1,224
ExpectimaxAgent,unique_heuristic,1,80
ExpectimaxAgent,unique_heuristic,1,116
ExpectimaxAgent,unique_heuristic,1,240
ExpectimaxAgent,unique_heuristic,1,92
ExpectimaxAgent,unique_heuristic,1,196
ExpectimaxAgent,unique_heuristic,1,548
ExpectimaxAgent,unique_heuristic,1,68
ExpectimaxAgent,unique_heuristic,1,160
ExpectimaxAgent,unique_heuristic,1,108
ExpectimaxAgent,unique_heuristic,1,220
ExpectimaxAgent,unique_heuristic,1,200
ExpectimaxAgent,unique_heuristic,1,148
ExpectimaxAgent,unique_heuristic,1,36
ExpectimaxAgent,unique_heuristic,1,104
ExpectimaxAgent,unique_heuristic,1,216
ExpectimaxAgent,unique_heuristic,1,228
ExpectimaxAgent,unique_heuristic,1,72
ExpectimaxAgent,unique_heuristic,1,348
ExpectimaxAgent,unique_heuristic,1,376
ExpectimaxAgent,unique_heuristic,1,132
ExpectimaxAgent,unique_heuristic,1,228
ExpectimaxAgent,unique_heuristic,1,304
ExpectimaxAgent,unique_heuristic,1,148
ExpectimaxAgent,unique_heuristic,1,532
ExpectimaxAgent,unique_heuristic,1,636
ExpectimaxAgent,unique_heuristic,1,552
ExpectimaxAgent,unique_heuristic,1,280
ExpectimaxAgent,unique_heuristic,1,180
ExpectimaxAgent,unique_heuristic,1,124
ExpectimaxAgent,unique_heuristic,1,160
ExpectimaxAgent,unique_heuristic,1,208
ExpectimaxAgent,unique_heuristic,1,76
ExpectimaxAgent,unique_heuristic,1,100
ExpectimaxAgent,unique_heuristic,1,500
ExpectimaxAgent,unique_heuristic,1,136
ExpectimaxAgent,unique_heuristic,1,164
ExpectimaxAgent,unique_heuristic,1,316
ExpectimaxAgent,unique_heuristic,1,192
ExpectimaxAgent,unique_heuristic,1,180
ExpectimaxAgent,unique_heuristic,1,448
ExpectimaxAgent,unique_heuristic,1,468
ExpectimaxAgent,unique_heuristic,1,164
ExpectimaxAgent,unique_heuristic,1,172
ExpectimaxAgent,unique_heuristic,1,372
ExpectimaxAgent,unique_heuristic,1,208
ExpectimaxAgent,unique_heuristic,1,148
ExpectimaxAgent,unique_heuristic,1,108
ExpectimaxAgent,unique_heuristic,1,88
ExpectimaxAgent,unique_heuristic,1,340
ExpectimaxAgent,unique_heuristic,1,140
ExpectimaxAgent,unique_heuristic,1,176
ExpectimaxAgent,unique_heuristic,1,200
ExpectimaxAgent,unique_heuristic,1,88
ExpectimaxAgent,unique_heuristic,1,100
ExpectimaxAgent,unique_heuristic,1,348
ExpectimaxAgent,unique_heuristic,1,132
ExpectimaxAgent,unique_heuristic,1,180
ExpectimaxAgent,unique_heuristic,1,224
ExpectimaxAgent,unique_heuristic,1,312
ExpectimaxAgent,unique_heuristic,1,132
ExpectimaxAgent,unique_heuristic,1,132
ExpectimaxAgent,unique_heuristic,2,340
ExpectimaxAgent,unique_heuristic,2,64
ExpectimaxAgent,unique_heuristic,2,76
ExpectimaxAgent,unique_heuristic,2,296
ExpectimaxAgent,unique_heuristic,2,272
ExpectimaxAgent,unique_heuristic,2,188
ExpectimaxAgent,unique_heuristic,2,276
ExpectimaxAgent,unique_heuristic,2,260
ExpectimaxAgent,unique_heuristic,2,108
ExpectimaxAgent,unique_heuristic,2,420
ExpectimaxAgent,unique_heuristic,2,68
ExpectimaxAgent,unique_heuristic,2,152
ExpectimaxAgent,unique_heuristic,2,112
ExpectimaxAgent,unique_heuristic,2,188
ExpectimaxAgent,unique_heuristic,2,220
ExpectimaxAgent,unique_heuristic,2,400
ExpectimaxAgent,unique_heuristic,2,268
ExpectimaxAgent,unique_heuristic,2,100
ExpectimaxAgent,unique_heuristic,2,56
ExpectimaxAgent,unique_heuristic,2,124
ExpectimaxAgent,unique_heuristic,2,228
ExpectimaxAgent,unique_heuristic,2,112
ExpectimaxAgent,unique_heuristic,2,132
ExpectimaxAgent,unique_heuristic,2,184
ExpectimaxAgent,unique_heuristic,2,192
ExpectimaxAgent,unique_heuristic,2,224
ExpectimaxAgent,unique_heuristic,2,256
ExpectimaxAgent,unique_heuristic,2,104
ExpectimaxAgent,unique_heuristic,2,272
ExpectimaxAgent,unique_heuristic,2,336
ExpectimaxAgent,unique_heuristic,2,176
ExpectimaxAgent,unique_heuristic,2,132
ExpectimaxAgent,unique_heuristic,2,348
ExpectimaxAgent,unique_heuristic,2,76
ExpectimaxAgent,unique_heuristic,2,172
ExpectimaxAgent,unique_heuristic,2,228
ExpectimaxAgent,unique_heuristic,2,40
ExpectimaxAgent,unique_heuristic,2,36
ExpectimaxAgent,unique_heuristic,2,136
ExpectimaxAgent,unique_heuristic,2,212
ExpectimaxAgent,unique_heuristic,2,104
ExpectimaxAgent,unique_heuristic,2,148
ExpectimaxAgent,unique_heuristic,2,256
ExpectimaxAgent,unique_heuristic,2,196
ExpectimaxAgent,unique_heuristic,2,264
ExpectimaxAgent,unique_heuristic,2,728
ExpectimaxAgent,unique_heuristic,2,208
ExpectimaxAgent,unique_heuristic,2,128
ExpectimaxAgent,unique_heuristic,2,160
ExpectimaxAgent,unique_heuristic,2,268
ExpectimaxAgent,unique_heuristic,2,84
ExpectimaxAgent,unique_heuristic,2,232
ExpectimaxAgent,unique_heuristic,2,88
ExpectimaxAgent,unique_heuristic,2,248
ExpectimaxAgent,unique_heuristic,2,164
ExpectimaxAgent,unique_heuristic,2,292
ExpectimaxAgent,unique_heuristic,2,160
ExpectimaxAgent,unique_heuristic,2,152
ExpectimaxAgent,unique_heuristic,2,136
ExpectimaxAgent,unique_heuristic,2,76
ExpectimaxAgent,unique_heuristic,2,268
ExpectimaxAgent,unique_heuristic,2,396
ExpectimaxAgent,unique_heuristic,2,108
ExpectimaxAgent,unique_heuristic,2,80
ExpectimaxAgent,unique_heuristic,2,136
ExpectimaxAgent,unique_heuristic,2,272
ExpectimaxAgent,unique_heuristic,2,304
ExpectimaxAgent,unique_heuristic,2,432
ExpectimaxAgent,unique_heuristic,2,132
ExpectimaxAgent,unique_heuristic,2,140
ExpectimaxAgent,unique_heuristic,2,188
ExpectimaxAgent,unique_heuristic,2,296
ExpectimaxAgent,unique_heuristic,2,132
ExpectimaxAgent,unique_heuristic,2,72
ExpectimaxAgent,unique_heuristic,2,88
ExpectimaxAgent,unique_heuristic,2,312
ExpectimaxAgent,unique_heuristic,2,116
ExpectimaxAgent,unique_heuristic,2,156
ExpectimaxAgent,unique_heuristic,2,80
ExpectimaxAgent,unique_heuristic,2,180
ExpectimaxAgent,unique_heuristic,2,144
ExpectimaxAgent,unique_heuristic,2,80
ExpectimaxAgent,unique_heuristic,2,204
ExpectimaxAgent,unique_heuristic,2,160
ExpectimaxAgent,unique_heuristic,2,296
ExpectimaxAgent,unique_heuristic,2,172
ExpectimaxAgent,unique_heuristic,2,196
ExpectimaxAgent,unique_heuristic,2,284
ExpectimaxAgent,unique_heuristic,2,308
ExpectimaxAgent,unique_heuristic,2,280
ExpectimaxAgent,unique_heuristic,2,428
ExpectimaxAgent,unique_heuristic,2,104
ExpectimaxAgent,unique_heuristic,2,120
ExpectimaxAgent,unique_heuristic,2,244
ExpectimaxAgent,unique_heuristic,2,272
ExpectimaxAgent,unique_heuristic,2,76
ExpectimaxAgent,unique_heuristic,2,188
ExpectimaxAgent,unique_heuristic,2,128
ExpectimaxAgent,unique_heuristic,2,152
ExpectimaxAgent,unique_heuristic,2,168
ExpectimaxAgent,unique_heuristic,3,120
ExpectimaxAgent,unique_heuristic,3,192
ExpectimaxAgent,unique_heuristic,3,152
ExpectimaxAgent,unique_heuristic,3,340
ExpectimaxAgent,unique_heuristic,3,132
ExpectimaxAgent,unique_heuristic,3,116
ExpectimaxAgent,unique_heuristic,3,76
ExpectimaxAgent,unique_heuristic,3,204
ExpectimaxAgent,unique_heuristic,3,312
ExpectimaxAgent,unique_heuristic,3,220
ExpectimaxAgent,unique_heuristic,3,120
ExpectimaxAgent,unique_heuristic,3,308
ExpectimaxAgent,unique_heuristic,3,108
ExpectimaxAgent,unique_heuristic,3,168
ExpectimaxAgent,unique_heuristic,3,480
ExpectimaxAgent,unique_heuristic,3,108
ExpectimaxAgent,unique_heuristic,3,176
ExpectimaxAgent,unique_heuristic,3,188
ExpectimaxAgent,unique_heuristic,3,336
ExpectimaxAgent,unique_heuristic,3,80
ExpectimaxAgent,unique_heuristic,3,164
ExpectimaxAgent,unique_heuristic,3,132
ExpectimaxAgent,unique_heuristic,3,176
ExpectimaxAgent,unique_heuristic,3,232
ExpectimaxAgent,unique_heuristic,3,400
ExpectimaxAgent,unique_heuristic,3,212
ExpectimaxAgent,unique_heuristic,3,80
ExpectimaxAgent,unique_heuristic,3,200
ExpectimaxAgent,unique_heuristic,3,148
ExpectimaxAgent,unique_heuristic,3,244
ExpectimaxAgent,unique_heuristic,3,116
ExpectimaxAgent,unique_heuristic,3,104
ExpectimaxAgent,unique_heuristic,3,304
ExpectimaxAgent,unique_heuristic,3,260
ExpectimaxAgent,unique_heuristic,3,412
ExpectimaxAgent,unique_heuristic,3,64
ExpectimaxAgent,unique_heuristic,3,252
ExpectimaxAgent,unique_heuristic,3,168
ExpectimaxAgent,unique_heuristic,3,216
ExpectimaxAgent,unique_heuristic,3,308
ExpectimaxAgent,unique_heuristic,3,88
ExpectimaxAgent,unique_heuristic,3,132
ExpectimaxAgent,unique_heuristic,3,932
ExpectimaxAgent,unique_heuristic,3,332
ExpectimaxAgent,unique_heuristic,3,100
ExpectimaxAgent,unique_heuristic,3,172
ExpectimaxAgent,unique_heuristic,3,620
ExpectimaxAgent,unique_heuristic,3,136
ExpectimaxAgent,unique_heuristic,3,268
ExpectimaxAgent,unique_heuristic,3,560
ExpectimaxAgent,unique_heuristic,3,388
ExpectimaxAgent,unique_heuristic,3,224
ExpectimaxAgent,unique_heuristic,3,152
ExpectimaxAgent,unique_heuristic,3,300
ExpectimaxAgent,unique_heuristic,3,296
ExpectimaxAgent,unique_heuristic,3,76
ExpectimaxAgent,unique_heuristic,3,248
ExpectimaxAgent,unique_heuristic,3,400
ExpectimaxAgent,unique_heuristic,3,164
ExpectimaxAgent,unique_heuristic,3,192
ExpectimaxAgent,unique_heuristic,3,104
ExpectimaxAgent,unique_heuristic,3,300
ExpectimaxAgent,unique_heuristic,3,152
ExpectimaxAgent,unique_heuristic,3,128
ExpectimaxAgent,unique_heuristic,3,216
ExpectimaxAgent,unique_heuristic,3,188
ExpectimaxAgent,unique_heuristic,3,216
ExpectimaxAgent,unique_heuristic,3,120
ExpectimaxAgent,unique_heuristic,3,200
ExpectimaxAgent,unique_heuristic,3,140
ExpectimaxAgent,unique_heuristic,3,180
ExpectimaxAgent,unique_heuristic,3,500
ExpectimaxAgent,unique_heuristic,3,172
ExpectimaxAgent,unique_heuristic,3,336
ExpectimaxAgent,unique_heuristic,3,112
ExpectimaxAgent,unique_heuristic,3,196
ExpectimaxAgent,unique_heuristic,3,220
ExpectimaxAgent,unique_heuristic,3,224
ExpectimaxAgent,unique_heuristic,3,216
ExpectimaxAgent,unique_heuristic,3,240
ExpectimaxAgent,unique_heuristic,3,116
ExpectimaxAgent,unique_heuristic,3,132
ExpectimaxAgent,unique_heuristic,3,100
ExpectimaxAgent,unique_heuristic,3,228
ExpectimaxAgent,unique_heuristic,3,272
ExpectimaxAgent,unique_heuristic,3,340
ExpectimaxAgent,unique_heuristic,3,252
ExpectimaxAgent,unique_heuristic,3,200
ExpectimaxAgent,unique_heuristic,3,688
ExpectimaxAgent,unique_heuristic,3,692
ExpectimaxAgent,unique_heuristic,3,128
ExpectimaxAgent,unique_heuristic,3,256
ExpectimaxAgent,unique_heuristic,3,120
ExpectimaxAgent,unique_heuristic,3,140
ExpectimaxAgent,unique_heuristic,3,164
ExpectimaxAgent,unique_heuristic,3,412
ExpectimaxAgent,unique_heuristic,3,532
ExpectimaxAgent,unique_heuristic,3,440
ExpectimaxAgent,unique_heuristic,3,164
ExpectimaxAgent,unique_heuristic,3,252
ExpectimaxAgent,monotonicity_heuristic,1,284
ExpectimaxAgent,monotonicity_heuristic,1,412
ExpectimaxAgent,monotonicity_heuristic,1,436
ExpectimaxAgent,monotonicity_heuristic,1,664
ExpectimaxAgent,monotonicity_heuristic,1,656
ExpectimaxAgent,monotonicity_heuristic,1,316
ExpectimaxAgent,monotonicity_heuristic,1,460
ExpectimaxAgent,monotonicity_heuristic,1,356
ExpectimaxAgent,monotonicity_heuristic,1,436
ExpectimaxAgent,monotonicity_heuristic,1,596
ExpectimaxAgent,monotonicity_heuristic,1,680
ExpectimaxAgent,monotonicity_heuristic,1,576
ExpectimaxAgent,monotonicity_heuristic,1,988
ExpectimaxAgent,monotonicity_heuristic,1,388
ExpectimaxAgent,monotonicity_heuristic,1,352
ExpectimaxAgent,monotonicity_heuristic,1,592
ExpectimaxAgent,monotonicity_heuristic,1,636
ExpectimaxAgent,monotonicity_heuristic,1,660
ExpectimaxAgent,monotonicity_heuristic,1,316
ExpectimaxAgent,monotonicity_heuristic,1,236
ExpectimaxAgent,monotonicity_heuristic,1,308
ExpectimaxAgent,monotonicity_heuristic,1,400
ExpectimaxAgent,monotonicity_heuristic,1,352
ExpectimaxAgent,monotonicity_heuristic,1,164
ExpectimaxAgent,monotonicity_heuristic,1,300
ExpectimaxAgent,monotonicity_heuristic,1,548
ExpectimaxAgent,monotonicity_heuristic,1,496
ExpectimaxAgent,monotonicity_heuristic,1,332
